datetime,temp,feelslike,humidity,precip,preciptype,snow,windgust,windspeed,sealevelpressure,cloudcover
2023-11-02T09:00:00,8.8,6.4,81.06,0,,0,14.4,15.2,1005,49.7
2023-11-02T10:00:00,10.5,10.5,75.49,0,,0,18,18.3,1003.8,40.3
2023-11-02T11:00:00,12.3,12.3,67.13,0,,0,18,19.5,1002.7,40
2023-11-02T12:00:00,12.9,12.9,64.24,0,,0,34.2,21,1002.1,39.7
2023-11-02T13:00:00,14,14,61.74,0,,0,34.9,22.7,1001.6,39.7
2023-11-02T14:00:00,14.1,14.1,61.12,0,,0,39.6,24,1001,39
2023-11-02T15:00:00,14,14,63.11,0,,0,36,22.1,999.8,39
2023-11-02T16:00:00,12.9,12.9,67.98,0,,0,39.6,19.2,999.7,48.6
2023-11-02T17:00:00,12.4,12.4,65.99,0,,0,32.4,19.2,999.2,48.6
2023-11-02T18:00:00,11.5,11.5,67.76,0,,0,32,19.6,998.7,39
2023-11-02T19:00:00,11.3,11.3,70.18,0,,0,39.6,18.5,997.8,39
2023-11-02T20:00:00,10.9,10.9,71.51,0,,0,32.4,18.7,997.6,40
2023-11-02T21:00:00,10.9,10.9,71.25,0,,0,14.4,20.4,997.5,78.6
2023-11-02T22:00:00,11.6,11.6,67.96,0,,0,32.4,19.5,997.2,87.9
2023-11-02T23:00:00,11,11,70.61,0,,0,33.5,20.2,996.4,88.6
2023-11-03T00:00:00,11.3,11.3,69.37,0,,0,32.4,18.8,996.3,89
2023-11-03T01:00:00,11.2,11.2,69.89,0,,0,32.4,18.7,996.1,86.4
2023-11-03T02:00:00,11.8,11.8,67.25,0,,0,36.4,18.7,995.3,93.9
2023-11-03T03:00:00,11.7,11.7,63.68,0,,0,36,18.6,995,93.9
2023-11-03T04:00:00,11.8,11.8,63.31,0,,0,36,18.6,994.3,95.6
2023-11-03T05:00:00,11,11,66.12,0,,0,46.8,16.6,994.1,94.3
2023-11-03T06:00:00,11,11,65.62,0,,0,38.5,18.7,993.2,83.3
2023-11-03T07:00:00,11.6,11.6,63.54,0,,0,36,19.6,992.5,82.7
2023-11-03T08:00:00,12,12,60.64,0,,0,39.8,25.6,991.3,46.2
2023-11-03T09:00:00,12.9,12.9,57.39,0,,0,39.6,25.8,991.3,90
2023-11-03T10:00:00,12.9,12.9,57.46,0,,0,46.5,27.6,991.2,85.1
2023-11-03T11:00:00,12,12,67.63,0,,0,43.4,26.3,990.8,62.7
2023-11-03T12:00:00,13.8,13.8,59.4,0,,0,43.3,30.3,990.1,42.4
2023-11-03T13:00:00,13.4,13.4,61.36,0.097,rain,0,46.8,29,989.2,90
2023-11-03T14:00:00,13.5,13.5,59.34,0,,0,53.9,31.4,988.6,90
2023-11-03T15:00:00,12.9,12.9,65.17,0,,0,46.8,25.6,988.7,99.7
2023-11-03T16:00:00,11.8,11.8,81.39,0,,0,53.8,21.2,988.1,62.1
2023-11-03T17:00:00,11.9,11.9,90.55,0,,0,39.6,23.8,987.3,92.3
2023-11-03T18:00:00,12,12,90.89,0,,0,43.4,26,986.7,92.5
2023-11-03T19:00:00,12.8,12.8,87.01,6.664,rain,0,53.6,25.1,986.3,79.8
2023-11-03T20:00:00,12.1,12.1,91.88,0,,0,43.2,18.6,986.3,92.3
2023-11-03T21:00:00,12.7,12.7,87.94,0,,0,40.7,20.5,986.2,93.3
2023-11-03T22:00:00,11.9,11.9,86.84,0,,0,69.4,27.6,987.2,89
2023-11-03T23:00:00,10.8,10.8,87.46,0,,0,36.7,13.1,987.1,45.7
2023-11-04T00:00:00,11,11,84.73,0,,0,49,16.9,987.4,74.2
2023-11-04T01:00:00,10.1,10.1,76.32,0.966,rain,0,71.5,23.7,988.5,88.8
2023-11-04T02:00:00,9,5.7,76.55,0,,0,47.1,24.1,990.3,89
2023-11-04T03:00:00,7.7,4.7,81.74,0,,0,43.8,18.8,991.3,93.3
2023-11-04T04:00:00,7.1,4.4,85.08,0,,0,43.7,15.3,992.5,93.3
2023-11-04T05:00:00,7.6,5,81.48,0,,0,32.8,15.3,993.4,93.3
2023-11-04T06:00:00,7.8,5.2,81.37,0,,0,32.4,15.1,994.1,93.4
2023-11-04T07:00:00,7.9,5.4,80.49,0,,0,43.3,14.3,995.2,89.1
2023-11-04T08:00:00,8,5.8,76.63,0,,0,32.4,12.6,995.8,89.4
2023-11-04T09:00:00,8.1,6.1,78.75,0,,0,32.6,11.8,996.5,89.2
2023-11-04T10:00:00,9.2,7.2,73.78,0,,0,32.4,12.7,996.7,86.4
2023-11-04T11:00:00,10.5,10.5,69.25,0,,0,25.2,12.5,996.3,73.6
2023-11-04T12:00:00,10.9,10.9,65.4,0,,0,26.6,9.3,996.3,67.8
2023-11-04T13:00:00,11.1,11.1,66.51,0,,0,32.4,11.2,996.3,86.4
2023-11-04T14:00:00,11.1,11.1,64.2,0,,0,10.8,10.4,996.1,86.3
2023-11-04T15:00:00,11,11,63.53,0,,0,22,10,995.8,86
2023-11-04T16:00:00,9.7,8.6,69.05,0,,0,19.8,8.1,995.8,87.6
2023-11-04T17:00:00,8.9,8.3,72.15,0,,0,15.1,5.6,995,37.2
2023-11-04T18:00:00,7,5.6,81.71,0,,0,17.6,7.5,994.8,40
2023-11-04T19:00:00,6.7,5.4,81.69,0,,0,10.8,6.8,994.3,30
2023-11-04T20:00:00,5.9,4.1,86.83,0,,0,16.9,8.4,994.1,0
2023-11-04T21:00:00,5.1,3.4,88.19,0,,0,14.8,7.5,993.4,0
2023-11-04T22:00:00,4.4,2.1,92.55,0,,0,15.1,9.4,992.6,0
2023-11-04T23:00:00,4.1,2.2,92.59,0,,0,15.1,7.5,992.6,27.7
2023-11-05T00:00:00,3.5,0.7,93.08,0,,0,14,10.9,992.4,0
2023-11-05T01:00:00,3.3,1.3,96.62,0,,0,15.5,7.6,991.6,15
2023-11-05T02:00:00,2.8,-0.4,98,0,,0,16.6,11.9,991.3,56.1
2023-11-05T03:00:00,4.3,1.6,93.7,0,,0,18,11,990.5,83.5
2023-11-05T04:00:00,3.9,1.2,94.76,0,,0,19.1,11.1,990.2,83.5
2023-11-05T05:00:00,3.3,0.7,97.95,0,,0,21.2,9.5,989.6,84.8
2023-11-05T06:00:00,4.1,1,97.84,0,,0,23.8,12.8,988.5,55.5
2023-11-05T07:00:00,4.8,2.6,92.12,0,,0,10.8,9.5,989.3,55.8
2023-11-05T08:00:00,5.8,2.8,82.98,0,,0,24.5,14.8,988.6,89.7
2023-11-05T09:00:00,6.5,3.7,79.88,0,,0,24.5,14.2,987.8,90
2023-11-05T10:00:00,7.1,4.3,79.78,0,,0,25.6,15.3,987.8,87.1
2023-11-05T11:00:00,8.4,6.9,77.37,0,,0,26.6,9.5,987.7,97.3
2023-11-05T12:00:00,8.4,6.7,85.18,0,,0,26.6,10.5,987.3,46
2023-11-05T13:00:00,8.4,6.6,87.71,0.483,rain,0,25.6,11.1,986.9,49.1
2023-11-05T14:00:00,8.8,7.3,86.96,0,,0,25.9,9.4,986.7,61.9
2023-11-05T15:00:00,8.1,6.6,96.07,0,,0,21.6,8.8,986.7,78.8
2023-11-05T16:00:00,8.1,6.8,96.67,0,,0,19.1,8.1,986.7,79.8
2023-11-05T17:00:00,8.1,7.5,97.05,0,,0,17.6,5.2,987.1,71.6
2023-11-05T18:00:00,8.4,7.8,94.85,0,,0,16.2,5.7,987.1,57.4
2023-11-05T19:00:00,8.8,7.7,95.12,6.278,rain,0,7.2,7.5,987.2,93.5
2023-11-05T20:00:00,8,6.4,99.84,0,,0,15.1,9.3,987,28.3
2023-11-05T21:00:00,8,7.2,94.53,0,,0,17.3,6,988.1,54.7
2023-11-05T22:00:00,7.2,6.6,98.95,0,,0,20.2,5,988.3,85.9
2023-11-05T23:00:00,9.6,8.2,91.04,0,,0,21.6,9.6,989.1,88.1
2023-11-06T00:00:00,9.7,8.1,89.71,0,,0,24.5,11.6,989.5,89.1
2023-11-06T01:00:00,9.8,8.2,88.51,0.097,rain,0,25.9,11.6,990.2,57.8
2023-11-06T02:00:00,9.9,8.1,88.49,0,,0,29.2,12.6,991.1,89.1
2023-11-06T03:00:00,9.9,7.8,92.59,0,,0,28.8,15.3,991.5,70.2
2023-11-06T04:00:00,10,10,87.56,0,,0,28.8,15.3,992.4,84.7
2023-11-06T05:00:00,10.7,10.7,82.47,0,,0,38.2,18,993.2,83.8
2023-11-06T06:00:00,10.7,10.7,78.17,0,,0,40.2,24.1,994.2,89.1
2023-11-06T07:00:00,10.7,10.7,76.73,0,,0,39.6,21,995.3,89
2023-11-06T08:00:00,10.7,10.7,69.28,0,,0,39.6,20.4,996.6,89.4
2023-11-06T09:00:00,10.7,10.7,68.79,0,,0,43.3,21.2,997.3,89.3
2023-11-06T10:00:00,10.4,10.4,72.68,0,,0,44.2,20.5,998.4,89.4
2023-11-06T11:00:00,10.1,10.1,76.84,0,,0,40.2,18.8,999,89.4
2023-11-06T12:00:00,11.9,11.9,63.46,0,,0,36.7,22.8,1000.3,89.4
2023-11-06T13:00:00,12.6,12.6,59.88,0.193,rain,0,50.3,25.7,1000.8,85.7
2023-11-06T14:00:00,12.5,12.5,61.95,0,,0,40.3,19.9,1001.7,63.2
2023-11-06T15:00:00,12.2,12.2,61.66,0,,0,40.5,17.7,1002.7,50.1
2023-11-06T16:00:00,11.6,11.6,64.46,0,,0,40.1,15.4,1003,50.1
2023-11-06T17:00:00,11,11,67.11,0,,0,32.4,17.3,1003.9,80.3
2023-11-06T18:00:00,10,7.3,76.45,0,,0,33.1,20.6,1005,50
2023-11-06T19:00:00,10,7.3,76.45,0,,0,31,20.6,1006,25
2023-11-06T20:00:00,9,6.9,81.48,0,,0,32,13.2,1007,50
2023-11-06T21:00:00,9,6.6,81.48,0,,0,32,15,1008,40.3
2023-11-06T22:00:00,10,10,75.61,0,,0,28.1,11.6,1008.3,86.5
2023-11-06T23:00:00,10.1,10.1,74.71,0,,0,7.2,10.8,1009.1,90
2023-11-07T00:00:00,10.1,10.1,70.97,0,,0,20.9,14.1,1009.3,90.3
2023-11-07T01:00:00,8.9,7.4,75.61,0,,0,15.8,9.7,1010.1,31.7
2023-11-07T02:00:00,7.1,5.8,85.13,0,,0,18,7.2,1010.4,15.9
2023-11-07T03:00:00,6.8,5.5,82.89,0,,0,18.7,7.1,1010.5,14.9
2023-11-07T04:00:00,4.7,3.4,86.11,0,,0,19.4,6.2,1010.5,38.5
2023-11-07T05:00:00,5.1,4.2,90.4,0,,0,19.4,5.2,1011.2,77.3
2023-11-07T06:00:00,6.5,5.3,84.62,0,,0,21.2,6.3,1011.1,83.6
2023-11-07T07:00:00,8.7,7.1,77.16,0,,0,7.2,9.8,1011.4,69.1
2023-11-07T08:00:00,8.9,7.3,75.25,0,,0,21.6,10.2,1011.7,61
2023-11-07T09:00:00,10.2,10.2,71.5,0,,0,23.8,14.4,1012.2,31
2023-11-07T10:00:00,11.5,11.5,65.25,0,,0,32.4,18,1012.6,40.8
2023-11-07T11:00:00,11.6,11.6,65.23,0,,0,32.4,16.3,1012.7,49.5
2023-11-07T12:00:00,11.6,11.6,64.8,0,,0,34.9,17.5,1012.7,66.8
2023-11-07T13:00:00,12,12,63.23,0.097,rain,0,32.4,13.2,1013.1,51.2
2023-11-07T14:00:00,12,12,63.01,0,,0,31.3,12,1013.1,29
2023-11-07T15:00:00,11.5,11.5,64.21,0,,0,27.4,10.1,1012.8,32.6
2023-11-07T16:00:00,10.4,10.4,65.68,0,,0,21.6,4.5,1012.8,10.7
2023-11-07T17:00:00,8.9,8.9,73,0,,0,14,4.5,1013.6,78.3
2023-11-07T18:00:00,9.6,9.2,70.18,0,,0,14.8,5.2,1013.2,90
2023-11-07T19:00:00,9.1,8.7,74.49,0,,0,10.8,5.1,1013.2,83.9
2023-11-07T20:00:00,9.1,8.3,72.72,0,,0,14,6.2,1012.8,90.3
2023-11-07T21:00:00,8.9,7.8,76.67,0,,0,14,7.6,1013.3,90.3
2023-11-07T22:00:00,8.8,7.7,76.27,0,,0,13.7,7.7,1013.2,90.3
2023-11-07T23:00:00,8.1,7,79.68,0,,0,13.7,7.1,1013.1,90.3
2023-11-08T00:00:00,6.4,5.3,81.6,0,,0,13,6,1012.6,32.4
2023-11-08T01:00:00,5.9,4.5,82.92,0,,0,10.4,7,1012.5,31
2023-11-08T02:00:00,4.4,4.4,91.5,0,,0,11.2,4.1,1012.3,79
2023-11-08T03:00:00,4.8,3.9,89.61,0,,0,10.1,5,1011.6,79.3
2023-11-08T04:00:00,4.5,4.5,92.16,0,,0,10.4,4,1011.6,80
2023-11-08T05:00:00,4.9,4.9,94.04,0,,0,11.5,3.9,1011.6,77.6
2023-11-08T06:00:00,4.7,3.8,93.32,0,,0,11.5,4.9,1011.7,61
2023-11-08T07:00:00,5,5,92.98,0,,0,7.2,4.1,1012.4,49.6
2023-11-08T08:00:00,6.7,5.9,84.92,0,,0,20.2,5.2,1012.6,80
2023-11-08T09:00:00,8.1,6.6,81.6,0,,0,18,8.7,1012.7,50.7
2023-11-08T10:00:00,9,7.3,77.12,0,,0,22,11.1,1012.7,62.9
2023-11-08T11:00:00,9.4,7.1,75.18,0,,0,34.2,15.4,1012.3,84.4
2023-11-08T12:00:00,10.3,10.3,71.05,0,,0,30.2,18.1,1012.6,71.6
2023-11-08T13:00:00,10.4,10.4,69.64,0,,0,29.2,17.5,1011.9,62.6
2023-11-08T14:00:00,10.1,10.1,67.81,0,,0,14.4,12.6,1011.9,50
2023-11-08T15:00:00,9.9,8.4,69.57,0,,0,30.2,11.3,1012,54
2023-11-08T16:00:00,9.1,7.6,73.11,0,,0,25.2,9.7,1012.7,54.4
2023-11-08T17:00:00,8.9,7.9,74.09,0,,0,20.2,7.3,1012.7,43.8
2023-11-08T18:00:00,8.1,8.1,79.11,0,,0,17.6,4.8,1012.8,66.9
2023-11-08T19:00:00,8,6.6,79.64,0,,0,18,8.4,1013,67.9
2023-11-08T20:00:00,8.1,6.3,81.17,0,,0,24.1,10.5,1013.6,66.9
2023-11-08T21:00:00,7.9,6.2,83.18,0,,0,24.8,9.8,1014.1,63.2
2023-11-08T22:00:00,7.8,6,86.79,0,,0,23,10.5,1014.1,68.2
2023-11-08T23:00:00,7.6,6.4,87.45,0,,0,22.3,7.1,1014.2,87.9
2023-11-09T00:00:00,7.7,6,87.5,0,,0,21.2,9.7,1014.2,87.2
2023-11-09T01:00:00,7.2,5.4,90.96,0,,0,18,9.6,1014.2,69.4
2023-11-09T02:00:00,6.3,5.1,92,0,,0,7.2,6.2,1014.2,90
2023-11-09T03:00:00,5.6,4.4,93,0,,0,16.9,6.2,1014.2,48.7
2023-11-09T04:00:00,4.6,3.3,94.5,0,,0,14.8,6,1014.3,66.1
2023-11-09T05:00:00,3.9,2.5,98.32,0,,0,14,6.1,1014.4,0
2023-11-09T06:00:00,3.1,1.9,97.68,0,,0,14,5.1,1014.4,30
2023-11-09T07:00:00,3.1,1.9,98.57,0,,0,7.2,5.1,1014.4,10.4
2023-11-09T08:00:00,4.9,2.5,88.32,0,,0,18.7,10,1013.9,49.3
2023-11-09T09:00:00,6.5,4.9,80.42,0,,0,21.2,8.2,1014.2,78.3
2023-11-09T10:00:00,7.9,5.9,73.55,0,,0,25.2,11.1,1013.8,79
2023-11-09T11:00:00,9.5,7.8,65.82,0,,0,29.2,11.9,1013.6,40.3
2023-11-09T12:00:00,10.5,10.5,60.83,0,,0,29.2,12.9,1012.7,59.3
2023-11-09T13:00:00,11.5,11.5,57.2,0,,0,29.2,14.4,1012.2,78.3
2023-11-09T14:00:00,11,11,58.75,0,,0,29.9,11.4,1011.7,88.3
2023-11-09T15:00:00,10.6,10.6,60.26,0,,0,29.9,11.1,1011.2,88.6
2023-11-09T16:00:00,9.2,7.8,64.08,0,,0,26.6,9.4,1010.8,79
2023-11-09T17:00:00,8.7,6.7,66.35,0,,0,24.5,12.3,1010.4,59.7
2023-11-09T18:00:00,8,6.2,69.55,0,,0,10.8,10,1010.4,59.3
2023-11-09T19:00:00,7.9,5.6,69.44,0,,0,14.4,13.5,1009.9,78.6
2023-11-09T20:00:00,7.1,4.4,75.1,0,,0,14.4,15.4,1010.2,78.6
2023-11-09T21:00:00,6.9,4.3,76.38,0,,0,10.8,13.8,1009.6,80
2023-11-09T22:00:00,6.3,3.7,78.78,0,,0,26.3,12.8,1009.3,88.6
2023-11-09T23:00:00,6.2,3.5,79.27,0,,0,10.8,13.7,1009.2,87.9
2023-11-10T00:00:00,6,3.2,79.53,0,,0,10.8,13.6,1009.1,87.9
2023-11-10T01:00:00,5.3,2.8,79.67,0,,0,23,11.2,1009.1,90
2023-11-10T02:00:00,4.8,1.8,82.88,0,,0,10.8,12.8,1008.3,90
2023-11-10T03:00:00,5.3,2.9,83.35,0,,0,10.8,10.4,1008.1,88.3
2023-11-10T04:00:00,5.5,2.8,83.43,0,,0,10.8,12.1,1007.3,90
2023-11-10T05:00:00,6,3.9,80.96,0,,0,10.8,9.7,1007.2,90.3
2023-11-10T06:00:00,6.1,3.5,80.94,0,,0,10.8,12.1,1006.5,90
2023-11-10T07:00:00,6.2,3.5,83.51,0,,0,10.8,13,1006.5,90
2023-11-10T08:00:00,7,4.7,74.35,0,,0,23.8,12.4,1006.7,90
2023-11-10T09:00:00,7.9,6.4,71.83,0,,0,25.2,8.8,1006.3,90
2023-11-10T10:00:00,9,7.1,67.67,0,,0,25.6,11.9,1006,80.3
2023-11-10T11:00:00,10.1,10.1,65.49,0,,0,24.1,11,1005.8,80
2023-11-10T12:00:00,11.4,11.4,61.42,0,,0,27.4,11.8,1005.2,90
2023-11-10T13:00:00,11.9,11.9,59.61,0,,0,25.6,11.3,1005.1,80
2023-11-10T14:00:00,11.4,11.4,61.38,0,,0,25.9,11.8,1004.8,80
2023-11-10T15:00:00,10.5,10.5,65.31,0,,0,25.9,9.4,1004.8,90
2023-11-10T16:00:00,10,8.4,67.81,0,,0,24.1,11,1004,90
2023-11-10T17:00:00,9,7.4,71.72,0,,0,10.8,10.6,1004.7,90
2023-11-10T18:00:00,8.1,6.7,74.47,0,,0,7.2,8.7,1004.8,90.3
2023-11-10T19:00:00,8.1,6.7,76.65,0,,0,10.8,8,1004.8,90
2023-11-10T20:00:00,8,6.7,76.72,0,,0,7.2,8,1004.7,90
2023-11-10T21:00:00,8,6.7,80.71,0,,0,7.2,7.7,1004.5,90.3
2023-11-10T22:00:00,7.4,5.8,84.24,0,,0,14.4,8.4,1004.3,90.3
2023-11-10T23:00:00,7,5.4,86.46,0,,0,7.2,8.3,1004.1,90.3
2023-11-11T00:00:00,7,5.5,91.45,0,,0,7.2,8.2,1003.5,90.3
2023-11-11T01:00:00,6.9,6,92.06,0,,0,11.5,5.7,1003.2,89.1
2023-11-11T02:00:00,6.7,6.7,93.5,0,,0,7.2,4.6,1002.6,91.2
2023-11-11T03:00:00,6.7,5.3,93.91,0,,0,7.2,7.1,1002.3,92.6
2023-11-11T04:00:00,6.7,6.7,93.51,0,,0,9.4,4.7,1002.3,89.5
2023-11-11T05:00:00,6.6,6.6,94.44,0,,0,3.6,3.8,1002.2,91.2
2023-11-11T06:00:00,6.6,5,94.45,0,,0,7.2,8.1,1001.5,92.6
2023-11-11T07:00:00,6,4,97.58,2.125,rain,0,10.8,9.1,1001.5,94
2023-11-11T08:00:00,6.8,6.8,91.73,0,,0,7.2,3.7,1001.3,92.3
2023-11-11T09:00:00,6.8,6.8,91.61,0,,0,7.2,4.4,1001.7,89.3
2023-11-11T10:00:00,7.3,7.3,88.61,0,,0,8.6,0.2,1001.7,92.8
2023-11-11T11:00:00,7.5,7.5,88.19,0,,0,3.6,1.4,1001.3,92.8
2023-11-11T12:00:00,7.9,7.9,85.71,0,,0,3.6,3.6,1000.8,92.8
2023-11-11T13:00:00,8,7.5,88.79,0.193,rain,0,15.1,5.2,1001.2,89.1
2023-11-11T14:00:00,8,7.3,85.71,0,,0,7.2,5.9,1000.4,92.8
2023-11-11T15:00:00,8,6.9,85.37,0,,0,7.2,7.2,1000.8,92.8
2023-11-11T16:00:00,8,7,85.45,0,,0,16.6,6.6,1000.9,92.8
2023-11-11T17:00:00,7.9,6.5,85.28,0,,0,10.8,8.3,1001,89.4
2023-11-11T18:00:00,7.1,5.3,88.21,0,,0,10.8,9.5,1001.8,74
2023-11-11T19:00:00,6.4,4.6,89.17,0,,0,10.8,8.6,1002.1,86.5
2023-11-11T20:00:00,6.9,5.7,88.56,0,,0,7.2,6.7,1001.8,86.5
2023-11-11T21:00:00,6.1,4.4,93.26,0,,0,10.8,8.4,1002.3,88.1
2023-11-11T22:00:00,5.5,3.5,97.74,0,,0,12.2,9.2,1002.4,57.2
2023-11-11T23:00:00,6.7,4.7,93.91,0,,0,10.8,10.3,1002.3,89.1
2023-11-12T00:00:00,6.6,3.9,94.47,0,,0,14.4,14.3,1002.3,89.1
2023-11-12T01:00:00,5.9,2.5,98.17,0,,0,17.6,17.8,1002.3,89.4
2023-11-12T02:00:00,5.8,3.1,98.27,0,,0,14.4,12.9,1002.4,95.1
2023-11-12T03:00:00,5.7,2.6,98.86,0,,0,14.4,15.4,1002.4,99.4
2023-11-12T04:00:00,5.7,2.5,99.05,0,,0,24.8,15.6,1002.5,89.1
2023-11-12T05:00:00,4.8,1.3,95.53,0,,0,18,16.6,1002.5,99.4
2023-11-12T06:00:00,4.8,1.5,98.93,0,,0,18,15.6,1002.7,99.4
2023-11-12T07:00:00,4.9,2,98.93,0,,0,18,13.1,1003.4,98.4
2023-11-12T08:00:00,5.1,2,95.51,0,,0,18,14.1,1003.7,99.6
2023-11-12T09:00:00,4.9,1.8,88.61,0,,0,18,14.6,1003.9,95.7
2023-11-12T10:00:00,4.9,1.2,87.58,0,,0,31.7,17.9,1004.5,87.3
2023-11-12T11:00:00,4.8,0.6,87.28,0,,0,18,21.3,1005.3,66.8
2023-11-12T12:00:00,5.2,1.7,84.84,0,,0,32.4,16.8,1005.2,73.9
2023-11-12T13:00:00,6.9,4.4,79.7,0,,0,32.4,13.4,1005.3,54.3
2023-11-12T14:00:00,7.1,4.3,81.43,0,,0,14.4,15,1005.2,66.8
2023-11-12T15:00:00,6.7,3.4,79.4,0,,0,18,17.9,1005.4,66.8
2023-11-12T16:00:00,6.5,4.1,80.26,0,,0,25.6,11.9,1006.3,57.7
2023-11-12T17:00:00,5.7,3.2,86.94,0,,0,14.4,11.3,1006.8,88.1
2023-11-12T18:00:00,5.8,3,86.82,0,,0,14.4,12.9,1007.2,36.4
2023-11-12T19:00:00,6,3.5,84.19,0,,0,18,12.1,1007.3,41.1
2023-11-12T20:00:00,6.1,3.1,84.86,0,,0,10.8,15.1,1007.6,89.1
2023-11-12T21:00:00,6,3.2,84.82,0,,0,10.8,14.1,1008.3,86.4
2023-11-12T22:00:00,5.9,2.9,85.73,0,,0,19.8,14.9,1008.4,90
2023-11-12T23:00:00,5.8,2.9,86.95,0,,0,10.8,14,1008.4,69.2
2023-11-13T00:00:00,5.8,2.9,87.23,0,,0,14.4,13.7,1008.5,55
2023-11-13T01:00:00,5,2.6,87.72,0,,0,19.1,10.5,1008.7,56.7
2023-11-13T02:00:00,5,2.1,87.72,0,,0,10.8,13.1,1009.3,70.1
2023-11-13T03:00:00,5.1,2.1,86.47,0,,0,10.8,13.9,1009.4,69.1
2023-11-13T04:00:00,5.1,2.1,86.49,0,,0,23.4,13.9,1009.5,89.1
2023-11-13T05:00:00,5,2.1,86.15,0,,0,10.8,13,1009.5,55.8
2023-11-13T06:00:00,4.9,3.3,92.28,0,,0,10.8,7,1009.5,69.1
2023-11-13T07:00:00,4.2,3,93.08,0,,0,14.4,5.3,1009.6,57.7
2023-11-13T08:00:00,5.1,2.7,84.72,0,,0,10.8,10.6,1010.2,59.4
2023-11-13T09:00:00,5.6,3,80.85,0,,0,10.8,12,1010.3,46.4
2023-11-13T10:00:00,6,3.2,74.13,0,,0,28.1,14.1,1010.7,58.9
2023-11-13T11:00:00,7.2,4.7,70.4,0,,0,30.2,13.6,1010.3,46.4
2023-11-13T12:00:00,7.1,4.1,73.79,0,,0,30.6,16.7,1010.6,57.7
2023-11-13T13:00:00,7.1,4.6,75.52,0,,0,27.4,13.5,1010.2,57.7
2023-11-13T14:00:00,7.7,5.3,72.96,0,,0,27.7,13,1009.7,54.4
2023-11-13T15:00:00,7.1,5,73.07,0,,0,25.2,10.6,1009.1,39.9
2023-11-13T16:00:00,6.3,5.4,72.81,0,,0,24.1,5.3,1009.4,33.6
2023-11-13T17:00:00,5.3,4.3,77.39,0,,0,19.4,5.3,1009.4,40.8
2023-11-13T18:00:00,3.8,2.6,82.98,0,,0,13.7,5.2,1008.8,11.4
2023-11-13T19:00:00,2.8,0.9,88.73,0,,0,12.6,6.8,1009.2,10
2023-11-13T20:00:00,2.1,-0.4,91.07,0,,0,12.6,8.5,1008.2,10
2023-11-13T21:00:00,1.4,-1.2,91.11,0,,0,13.7,8.4,1007.3,59.3
2023-11-13T22:00:00,2.1,-0.6,86.18,0,,0,16.9,9.2,1006.6,80.3
2023-11-13T23:00:00,1.6,-1.2,87.93,0,,0,19.4,9.2,1005.2,80
2023-11-14T00:00:00,2.2,-0.9,83.75,0,,0,22.3,10.8,1003.7,90.3
2023-11-14T01:00:00,2.9,0.1,80.85,0,,0,22,10.3,1003.2,62.2
2023-11-14T02:00:00,2.8,-0.1,87,0,,0,23.4,10.5,1002.4,93.3
2023-11-14T03:00:00,3,-1.2,93.23,0,,0,32,18.4,999.2,74.6
2023-11-14T04:00:00,3.7,0.2,94.72,0,,0,29.9,14.7,998.5,93.5
2023-11-14T05:00:00,4.1,1.4,98.14,0,,0,29.2,10.6,998.3,93.2
2023-11-14T06:00:00,5.4,3.6,97.98,0,,0,32.4,8,998.2,93.5
2023-11-14T07:00:00,7.7,4.7,89.84,5.795,rain,0,36,17.6,998.5,93.5
2023-11-14T08:00:00,8.1,5.4,93.01,0,,0,33.5,16.2,999.6,89.4
2023-11-14T09:00:00,9,6.6,90.87,0,,0,32.4,16.3,999.7,89.4
2023-11-14T10:00:00,9.6,7.3,87.21,0,,0,32.4,16.2,1000.1,89.4
2023-11-14T11:00:00,10.5,10.5,81.01,0,,0,36,18.2,1000,76.2
2023-11-14T12:00:00,11,11,77.23,0,,0,36,15.2,999.3,76.9
2023-11-14T13:00:00,11.9,11.9,69.18,0.193,rain,0,36.1,19.2,998.9,60.4
2023-11-14T14:00:00,12,12,67.71,0,,0,46.9,17.2,998.9,89.3
2023-11-14T15:00:00,10.9,10.9,77.14,0,,0,29.4,15,998.9,89.3
2023-11-14T16:00:00,10.4,10.4,77.49,0,,0,46.8,18.8,998.8,92.8
2023-11-14T17:00:00,10,10,79.96,0,,0,32.8,16.9,999.2,92.8
2023-11-14T18:00:00,9.6,7.3,82.3,0,,0,32.4,15.9,999.2,92.8
2023-11-14T19:00:00,9.6,7.5,84.39,2.704,rain,0,46.8,13.9,998.9,92.8
2023-11-14T20:00:00,9.9,7.8,81.76,0,,0,28.8,15.1,999.2,70.2
2023-11-14T21:00:00,10.6,10.6,73.79,0,,0,37.1,16.5,999.1,88.1
2023-11-14T22:00:00,10.9,10.9,71.75,0,,0,39.6,18.6,998,50
2023-11-14T23:00:00,10.7,10.7,72.29,0,,0,28.8,15.3,999.1,86.6
2023-11-15T00:00:00,10.7,10.7,72.24,0,,0,28.8,16.4,999.1,88.1
2023-11-15T01:00:00,10.7,10.7,72.67,0.29,rain,0,32.4,19.8,998.4,56.1
2023-11-15T02:00:00,10.1,10.1,76.6,0,,0,36,23.2,998.4,55.4
2023-11-15T03:00:00,10,7.9,79.4,0,,0,32.4,15.4,998.3,55.2
2023-11-15T04:00:00,9.9,7.8,80.61,0,,0,36,15.8,998.5,70.2
