Время начала,Время окончания,Минуты активности,Калории (ккал),Дистанция (м),Баллы кардиотренировок,Минуты кардиотренировок,Средний пульс (уд/мин),Макс. пульс (уд/мин),Мин. пульс (уд/мин),Средняя скорость (м/с),Макс. скорость (м/с),Мин. скорость (м/с),Число шагов,Средний вес (кг),Макс. вес (кг),Мин. вес (кг),Продолжительность: Ходьба (мс),Продолжительность: Прочее (мс)
17:00:00.000+02:00,17:15:00.000+02:00,11,39.20883968846148,1.5918895599654874,6.0,6,,,,1.4978538116804538,1.5280602298865649,1.467647393474343,2,,,,424982,
17:15:00.000+02:00,17:30:00.000+02:00,11,54.71571531408477,1.5918895599654874,9.0,9,,,,1.4069121176036192,1.5162813762131633,1.2975428589940752,2,,,,715085,
17:30:00.000+02:00,17:45:00.000+02:00,5,45.45492486906445,1.5918895599654874,,,,,,0.6440561677836314,0.9324570887274843,0.2501575156369456,2,,,,541835,
17:45:00.000+02:00,18:00:00.000+02:00,9,46.02420074425669,1.5918895599654874,2.0,2,,,,0.7163663827612269,0.8866641350343053,0.2501575156369456,2,,,,552485,
18:00:00.000+02:00,18:15:00.000+02:00,10,47.26580976326544,1.5918895599654874,4.0,4,,,,0.9515623149075298,1.486813318560775,0.34112389839450485,2,,,,575713,
18:15:00.000+02:00,18:30:00.000+02:00,,16.492187127470974,1.5918895599654874,,,,,,,,,2,,,,,
18:30:00.000+02:00,18:45:00.000+02:00,,16.492187127470974,1.5918895599654874,,,,,,,,,2,,,,,
18:45:00.000+02:00,19:00:00.000+02:00,,16.492187127470974,1.5918895599654874,,,82.04545454545455,93.0,72.0,,,,2,,,,,
19:00:00.000+02:00,19:15:00.000+02:00,,16.492187127470974,1.5918895599654874,,,77.39285714285714,89.0,72.0,,,,2,,,,,
19:15:00.000+02:00,19:30:00.000+02:00,9,16.492187127470974,77.67348699617897,,,88.78571428571429,101.0,79.0,,,,115,,,,,540000
19:30:00.000+02:00,19:45:00.000+02:00,12,22.90656217714151,134.35714285714283,,,79.57142857142857,102.0,62.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,199,,,,120000,720000
19:45:00.000+02:00,20:00:00.000+02:00,,22.90656217714151,42.52702702702703,,,79.53571428571429,90.0,72.0,0.2625,0.2625,0.2625,63,,,,120000,
20:00:00.000+02:00,20:15:00.000+02:00,,16.49218712747097,13.783783783783784,,,89.75,96.0,81.0,,,,20,,,,,
20:15:00.000+02:00,20:30:00.000+02:00,,16.49218712747097,13.783783783783784,,,84.53571428571429,94.0,72.0,,,,20,,,,,
20:30:00.000+02:00,20:45:00.000+02:00,,16.49218712747097,13.783783783783784,,,81.57142857142857,91.0,73.0,0.015315315315315315,0.015315315315315315,0.015315315315315315,20,,,,,
20:45:00.000+02:00,21:00:00.000+02:00,,16.49218712747097,13.783783783783784,,,80.67857142857143,92.0,72.0,,,,20,,,,,
21:00:00.000+02:00,21:15:00.000+02:00,,16.49218712747097,13.783783783783784,,,81.71428571428571,91.0,73.0,,,,20,,,,,
21:15:00.000+02:00,21:30:00.000+02:00,,16.49218712747097,13.783783783783784,,,80.53571428571429,91.0,72.0,,,,20,,,,,
21:30:00.000+02:00,21:45:00.000+02:00,5,16.49218712747097,34.832770270270274,,,79.46428571428571,91.0,68.0,,,,51,,,,,300000
21:45:00.000+02:00,22:00:00.000+02:00,11,16.49218712747097,60.896516393442624,,,74.64285714285714,87.0,68.0,0.08854166666666667,0.08854166666666667,0.08854166666666667,91,,,,,660000
22:00:00.000+02:00,22:15:00.000+02:00,,16.49218712747097,12.295081967213115,,,72.71428571428571,78.0,65.0,,,,18,,,,,
22:15:00.000+02:00,22:30:00.000+02:00,,16.49218712747097,12.295081967213115,,,73.07142857142857,82.0,64.0,,,,18,,,,,
22:30:00.000+02:00,22:45:00.000+02:00,,16.49218712747097,12.295081967213115,,,75.53571428571429,96.0,62.0,,,,18,,,,,
22:45:00.000+02:00,23:00:00.000+02:00,,16.49218712747097,12.295081967213115,,,72.60714285714286,96.0,65.0,0.01366120218579235,0.01366120218579235,0.01366120218579235,18,,,,,
23:00:00.000+02:00,23:15:00.000+02:00,,16.49218712747097,12.295081967213115,,,69.92857142857143,87.0,56.0,,,,18,,,,,
23:15:00.000+02:00,23:30:00.000+02:00,,16.49218712747097,12.295081967213115,,,65.78571428571429,80.0,58.0,,,,18,,,,,
23:30:00.000+02:00,23:45:00.000+02:00,,16.49218712747097,12.295081967213115,,,72.85714285714286,89.0,60.0,,,,18,,,,,
23:45:00.000+02:00,00:00:00.000+02:00,,16.49218712747097,11.475409836065573,,,62.535714285714285,81.0,55.0,,,,17,,,,,
