Время начала,Время окончания,Минуты активности,Калории (ккал),Дистанция (м),Баллы кардиотренировок,Минуты кардиотренировок,Средний пульс (уд/мин),Макс. пульс (уд/мин),Мин. пульс (уд/мин),Средняя скорость (м/с),Макс. скорость (м/с),Мин. скорость (м/с),Число шагов,Средний вес (кг),Макс. вес (кг),Мин. вес (кг),Продолжительность: Ходьба (мс),Продолжительность: Прочее (мс)
06:00:00.000+02:00,06:15:00.000+02:00,,16.49218712747097,1.5517241379310345,,,61.916666666666664,76.0,54.0,,,,2,,,,,
06:15:00.000+02:00,06:30:00.000+02:00,,16.49218712747097,1.5517241379310345,,,54.285714285714285,59.0,48.0,,,,2,,,,,
06:30:00.000+02:00,06:45:00.000+02:00,,16.49218712747097,1.5517241379310345,,,54.5,56.0,53.0,,,,2,,,,,
06:45:00.000+02:00,07:00:00.000+02:00,,16.49218712747097,1.5517241379310345,,,56.285714285714285,63.0,55.0,,,,2,,,,,
07:00:00.000+02:00,07:15:00.000+02:00,,16.49218712747097,1.5517241379310345,,,58.083333333333336,76.0,54.0,,,,2,,,,,
07:15:00.000+02:00,07:30:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
07:30:00.000+02:00,07:45:00.000+02:00,,16.49218712747097,1.5517241379310345,,,69.125,89.0,55.0,,,,2,,,,,
07:45:00.000+02:00,08:00:00.000+02:00,,16.49218712747097,1.5517241379310345,,,57.61538461538461,72.0,55.0,,,,2,,,,,
08:00:00.000+02:00,08:15:00.000+02:00,,16.49218712747097,1.5517241379310345,,,61.0,79.0,54.0,,,,2,,,,,
08:15:00.000+02:00,08:30:00.000+02:00,,16.49218712747097,1.5517241379310345,,,55.5,57.0,55.0,,,,2,,,,,
08:30:00.000+02:00,08:45:00.000+02:00,,16.49218712747097,1.5517241379310345,,,55.42857142857143,57.0,55.0,,,,2,,,,,
08:45:00.000+02:00,09:00:00.000+02:00,,16.49218712747097,1.5517241379310345,,,66.16666666666667,83.0,53.0,,,,2,,,,,
09:00:00.000+02:00,09:15:00.000+02:00,,16.49218712747097,1.5517241379310345,,,68.21428571428571,85.0,59.0,,,,2,,,,,
09:15:00.000+02:00,09:30:00.000+02:00,,16.49218712747097,1.5517241379310345,,,72.07142857142857,98.0,57.0,,,,2,,,,,
09:30:00.000+02:00,09:45:00.000+02:00,,16.49218712747097,1.5517241379310345,,,73.14285714285714,79.0,57.0,,,,2,,,,,
09:45:00.000+02:00,10:00:00.000+02:00,,16.49218712747097,1.5517241379310345,,,80.25,93.0,71.0,0.0017241379310344827,0.0017241379310344827,0.0017241379310344827,2,,,,,
10:00:00.000+02:00,10:15:00.000+02:00,,16.49218712747097,1.5517241379310345,,,77.9,93.0,68.0,,,,2,,,,,
10:15:00.000+02:00,10:30:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
10:30:00.000+02:00,10:45:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
10:45:00.000+02:00,11:00:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
11:00:00.000+02:00,11:15:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
11:15:00.000+02:00,11:30:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
11:30:00.000+02:00,11:45:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
11:45:00.000+02:00,12:00:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
12:00:00.000+02:00,12:15:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
12:15:00.000+02:00,12:30:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
12:30:00.000+02:00,12:45:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
12:45:00.000+02:00,13:00:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
13:00:00.000+02:00,13:15:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
13:15:00.000+02:00,13:30:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
13:30:00.000+02:00,13:45:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
13:45:00.000+02:00,14:00:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
14:00:00.000+02:00,14:15:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
14:15:00.000+02:00,14:30:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
14:30:00.000+02:00,14:45:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
14:45:00.000+02:00,15:00:00.000+02:00,7,27.721726620678353,1.5517241379310345,,,,,,0.8995683121989618,1.5469803919099978,0.34112387996931626,2,,,,210082,
15:00:00.000+02:00,15:15:00.000+02:00,7,40.124436872861416,1.5517241379310345,4.0,4,,,,1.1317574792556226,1.7418192518131739,0.5216957066980714,3,,,,437666,
15:15:00.000+02:00,15:30:00.000+02:00,6,25.818247247915483,1.5517241379310345,,,,,,1.14114347182501,1.5237522535770562,0.7585346900729637,2,,,,174472,
15:30:00.000+02:00,15:45:00.000+02:00,,16.915803146376295,1.5517241379310345,,,,,,,,,2,,,,7925,
15:45:00.000+02:00,16:00:00.000+02:00,6,24.87518733301081,1.5517241379310345,1.0,1,,,,1.111959528951539,1.4068806763717723,0.2647792121289558,2,,,,156829,
16:00:00.000+02:00,16:15:00.000+02:00,2,31.018448130581938,1.5517241379310345,1.0,1,,,,1.5914518847128574,1.608435820446954,1.574467948978761,2,,,,271757,
16:15:00.000+02:00,16:30:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
16:30:00.000+02:00,16:45:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
16:45:00.000+02:00,17:00:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
17:00:00.000+02:00,17:15:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
17:15:00.000+02:00,17:30:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
17:30:00.000+02:00,17:45:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
17:45:00.000+02:00,18:00:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
18:00:00.000+02:00,18:15:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
18:15:00.000+02:00,18:30:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
18:30:00.000+02:00,18:45:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
18:45:00.000+02:00,19:00:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
19:00:00.000+02:00,19:15:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
19:15:00.000+02:00,19:30:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
19:30:00.000+02:00,19:45:00.000+02:00,,16.49218712747097,1.5517241379310345,,,,,,,,,2,,,,,
19:45:00.000+02:00,20:00:00.000+02:00,6,16.49218712747097,57.65002146229789,,,81.29166666666667,94.0,71.0,0.15833333333333333,0.15833333333333333,0.15833333333333333,86,,,,,360000
20:00:00.000+02:00,20:15:00.000+02:00,,16.49218712747097,0.995850622406639,,,72.75,83.0,56.0,,,,1,,,,,
20:15:00.000+02:00,20:30:00.000+02:00,,16.49218712747097,0.995850622406639,,,77.11111111111111,100.0,55.0,,,,1,,,,,
20:30:00.000+02:00,20:45:00.000+02:00,,16.49218712747097,0.995850622406639,,,,,,,,,1,,,,,
20:45:00.000+02:00,21:00:00.000+02:00,,16.49218712747097,0.995850622406639,,,,,,,,,1,,,,,
21:00:00.000+02:00,21:15:00.000+02:00,,16.49218712747097,0.995850622406639,,,,,,,,,1,,,,,
21:15:00.000+02:00,21:30:00.000+02:00,,16.49218712747097,0.995850622406639,,,,,,,,,1,,,,,
21:30:00.000+02:00,21:45:00.000+02:00,,16.49218712747097,0.995850622406639,,,,,,,,,1,,,,,
21:45:00.000+02:00,22:00:00.000+02:00,,16.49218712747097,0.995850622406639,,,,,,0.0011065006915629322,0.0011065006915629322,0.0011065006915629322,1,,,,,
22:00:00.000+02:00,22:15:00.000+02:00,,16.49218712747097,0.995850622406639,,,,,,,,,1,,,,,
22:15:00.000+02:00,22:30:00.000+02:00,,16.49218712747097,0.995850622406639,,,,,,,,,1,,,,,
22:30:00.000+02:00,22:45:00.000+02:00,2,16.49218712747097,0.995850622406639,,,,,,,,,1,,,,,
22:45:00.000+02:00,23:00:00.000+02:00,,16.49218712747097,0.995850622406639,,,,,,,,,1,,,,,
23:00:00.000+02:00,23:15:00.000+02:00,,16.49218712747097,0.995850622406639,,,,,,,,,1,,,,,
23:15:00.000+02:00,23:30:00.000+02:00,,16.49218712747097,0.995850622406639,,,,,,,,,1,,,,,
23:30:00.000+02:00,23:45:00.000+02:00,,16.49218712747097,0.995850622406639,,,,,,,,,1,,,,,
23:45:00.000+02:00,00:00:00.000+02:00,,16.49218712747097,0.9294605809128631,,,,,,,,,1,,,,,
